2301,Medium variant,Brunei Darussalam,,96,Country/Area,920,2045,24.8990 ,25.3010 ,26.1570 ,27.6070 ,29.3280 ,31.3200 ,34.2000 ,30.7250 ,32.9390 ,34.0360 ,32.8700 ,35.4420 ,34.3460 ,30.1020 ,25.0640 ,18.7410 ,11.5160 ,5.7050 ,1.7680 ,0.2900 ,0.0280 
2302,Medium variant,Brunei Darussalam,,96,Country/Area,920,2050,24.2510 ,24.8700 ,25.2790 ,26.1220 ,27.5300 ,29.2370 ,31.2050 ,34.0350 ,30.5170 ,32.6010 ,33.4870 ,32.0480 ,34.1190 ,32.4760 ,27.6230 ,21.7120 ,14.5790 ,7.4140 ,2.7070 ,0.5320 ,0.0470 
2303,Medium variant,Brunei Darussalam,,96,Country/Area,920,2055,23.0800 ,24.2260 ,24.8490 ,25.2480 ,26.0550 ,27.4470 ,29.1340 ,31.0660 ,33.8180 ,30.2210 ,32.1110 ,32.7040 ,30.9340 ,32.3840 ,29.9570 ,24.1300 ,17.1260 ,9.5930 ,3.6290 ,0.8480 ,0.0890 
2304,Medium variant,Brunei Darussalam,,96,Country/Area,920,2060,21.8680 ,23.0550 ,24.2090 ,24.8220 ,25.1870 ,25.9790 ,27.3570 ,29.0120 ,30.8820 ,33.5130 ,29.7950 ,31.4110 ,31.6420 ,29.4710 ,30.0360 ,26.3900 ,19.2950 ,11.5150 ,4.8370 ,1.1820 ,0.1490 
2305,Medium variant,Brunei Darussalam,,96,Country/Area,920,2065,20.8780 ,21.8470 ,23.0400 ,24.1810 ,24.7690 ,25.1210 ,25.8990 ,27.2500 ,28.8500 ,30.6220 ,33.0730 ,29.1890 ,30.4660 ,30.2420 ,27.4760 ,26.6700 ,21.3690 ,13.2330 ,5.9770 ,1.6340 ,0.2210 
2306,Medium variant,Brunei Darussalam,,96,Country/Area,920,2070,20.1920 ,20.8610 ,21.8340 ,23.0160 ,24.1320 ,24.7070 ,25.0500 ,25.8040 ,27.1080 ,28.6210 ,30.2440 ,32.4420 ,28.3720 ,29.2160 ,28.3260 ,24.5880 ,21.8720 ,14.9490 ,7.0750 ,2.1030 ,0.3180 
2307,Medium variant,Brunei Darussalam,,96,Country/Area,920,2075,19.7460 ,20.1740 ,20.8480 ,21.8130 ,22.9730 ,24.0760 ,24.6430 ,24.9640 ,25.6800 ,26.9080 ,28.2910 ,29.7080 ,31.5970 ,27.2850 ,27.4930 ,25.5320 ,20.4100 ,15.5910 ,8.2240 ,2.5900 ,0.4320 
2308,Medium variant,Brunei Darussalam,,96,Country/Area,920,2080,19.3320 ,19.7310 ,20.1650 ,20.8280 ,21.7740 ,22.9220 ,24.0150 ,24.5600 ,24.8500 ,25.5010 ,26.6170 ,27.8260 ,28.9890 ,30.4710 ,25.7790 ,24.9490 ,21.4230 ,14.8100 ,8.8070 ,3.1260 ,0.5610 
2309,Medium variant,Brunei Darussalam,,96,Country/Area,920,2085,18.7290 ,19.3180 ,19.7210 ,20.1480 ,20.7950 ,21.7300 ,22.8700 ,23.9430 ,24.4570 ,24.6870 ,25.2420 ,26.2040 ,27.1940 ,28.0240 ,28.8930 ,23.5330 ,21.1460 ,15.7980 ,8.5720 ,3.4660 ,0.7120 
2310,Medium variant,Brunei Darussalam,,96,Country/Area,920,2090,17.9960 ,18.7150 ,19.3090 ,19.7050 ,20.1160 ,20.7580 ,21.6830 ,22.8030 ,23.8470 ,24.3070 ,24.4510 ,24.8760 ,25.6500 ,26.3480 ,26.6630 ,26.5210 ,20.1310 ,15.8380 ,9.3630 ,3.4890 ,0.8360 
2311,Medium variant,Brunei Darussalam,,96,Country/Area,920,2095,17.2820 ,17.9860 ,18.7080 ,19.2970 ,19.6780 ,20.0800 ,20.7130 ,21.6270 ,22.7180 ,23.7080 ,24.0880 ,24.1190 ,24.3840 ,24.8990 ,25.1420 ,24.5970 ,22.8770 ,15.2890 ,9.5940 ,3.9430 ,0.8960 
2312,Medium variant,Brunei Darussalam,,96,Country/Area,920,2100,16.7580 ,17.2710 ,17.9770 ,18.6960 ,19.2680 ,19.6450 ,20.0420 ,20.6620 ,21.5470 ,22.5960 ,23.5090 ,23.7810 ,23.6690 ,23.7100 ,23.8250 ,23.2970 ,21.3830 ,17.6000 ,9.4520 ,4.1610 ,1.0350 
2313,Medium variant,Cambodia,,116,Country/Area,920,2020,1778.9770 ,1751.6100 ,1639.7440 ,1460.3250 ,1528.3060 ,1589.2990 ,1241.2980 ,1647.9700 ,626.8990 ,802.1880 ,732.8220 ,654.6620 ,453.5190 ,363.2570 ,221.2380 ,131.2070 ,63.4820 ,25.5860 ,5.7850 ,0.7570 ,0.0400 
2314,Medium variant,Cambodia,,116,Country/Area,920,2025,1718.4320 ,1766.3960 ,1738.3930 ,1615.0880 ,1422.8450 ,1489.3750 ,1553.0420 ,1211.2660 ,1611.1750 ,607.3890 ,776.3080 ,701.5050 ,609.4330 ,403.7350 ,300.8380 ,161.9410 ,79.5810 ,29.4360 ,8.1790 ,1.1290 ,0.0760 
2315,Medium variant,Cambodia,,116,Country/Area,920,2030,1664.5040 ,1707.5610 ,1754.5730 ,1714.3040 ,1577.6110 ,1385.5720 ,1455.3430 ,1520.5220 ,1183.2080 ,1573.1460 ,587.8620 ,744.9120 ,655.4870 ,544.8520 ,337.8540 ,223.7370 ,100.4390 ,37.9610 ,9.8020 ,1.6700 ,0.1200 
2316,Medium variant,Cambodia,,116,Country/Area,920,2035,1656.9910 ,1654.9140 ,1697.1520 ,1731.2320 ,1677.0510 ,1540.0770 ,1353.3690 ,1425.2190 ,1489.0480 ,1155.0940 ,1531.2390 ,564.7220 ,698.5940 ,589.4680 ,459.1810 ,255.3490 ,142.0670 ,49.3760 ,13.1050 ,2.1000 ,0.1830 
2317,Medium variant,Cambodia,,116,Country/Area,920,2040,1660.3010 ,1648.2450 ,1645.6170 ,1674.6460 ,1694.4630 ,1639.6040 ,1507.3780 ,1325.3400 ,1396.4620 ,1456.6420 ,1124.8430 ,1477.9480 ,531.2590 ,631.9660 ,501.4360 ,351.3180 ,166.0830 ,72.0910 ,17.7240 ,2.9310 ,0.2420 
2318,Medium variant,Cambodia,,116,Country/Area,920,2045,1626.7900 ,1652.1930 ,1639.6720 ,1623.7860 ,1638.5050 ,1657.4340 ,1606.8660 ,1478.5670 ,1299.0110 ,1367.1280 ,1421.0220 ,1087.0600 ,1397.2850 ,483.3030 ,542.4120 ,389.1160 ,232.5070 ,86.9800 ,26.8990 ,4.1380 ,0.3500 
2319,Medium variant,Cambodia,,116,Country/Area,920,2050,1566.8830 ,1619.3300 ,1644.1920 ,1618.2690 ,1588.1820 ,1602.1730 ,1625.1640 ,1577.9230 ,1451.1790 ,1272.5450 ,1335.1460 ,1376.0170 ,1030.7390 ,1279.3160 ,418.6410 ,426.8900 ,262.9500 ,124.5190 ,33.7760 ,6.5710 ,0.5120 
2320,Medium variant,Cambodia,,116,Country/Area,920,2055,1497.4660 ,1560.0220 ,1611.9390 ,1623.1490 ,1582.9910 ,1552.4790 ,1570.7890 ,1596.7880 ,1550.3540 ,1423.4400 ,1244.0040 ,1295.0600 ,1308.5360 ,948.6130 ,1117.9900 ,334.1530 ,294.3290 ,144.7370 ,49.6280 ,8.6320 ,0.8390 
2321,Medium variant,Cambodia,,116,Country/Area,920,2060,1448.4390 ,1491.1390 ,1553.2370 ,1591.3070 ,1588.1650 ,1547.6740 ,1521.9190 ,1543.5690 ,1569.9930 ,1522.4420 ,1393.3720 ,1208.5970 ,1235.3520 ,1209.6560 ,835.6720 ,903.8480 ,235.0670 ,166.3420 ,59.6410 ,13.0560 ,1.1620 
2322,Medium variant,Cambodia,,116,Country/Area,920,2065,1406.8620 ,1442.5340 ,1484.9010 ,1533.0450 ,1556.7020 ,1553.1960 ,1517.6540 ,1495.7780 ,1518.2600 ,1543.0480 ,1492.1510 ,1355.9560 ,1156.2560 ,1147.7490 ,1072.9140 ,683.9730 ,647.3300 ,136.5470 ,70.8120 ,16.3050 ,1.8040 
2323,Medium variant,Cambodia,,116,Country/Area,920,2070,1356.5770 ,1401.3030 ,1436.7280 ,1465.1280 ,1498.8880 ,1522.2240 ,1523.6450 ,1492.2160 ,1471.8470 ,1493.1400 ,1513.9050 ,1454.4590 ,1300.6020 ,1079.3960 ,1025.7270 ,887.4110 ,498.5940 ,384.6230 ,60.1360 ,20.0930 ,2.3790 
2324,Medium variant,Cambodia,,116,Country/Area,920,2075,1298.4420 ,1351.3280 ,1395.8740 ,1417.2950 ,1431.4090 ,1464.9790 ,1493.3250 ,1498.8290 ,1469.1870 ,1448.4180 ,1466.2350 ,1477.8440 ,1398.8950 ,1219.2330 ,971.7850 ,858.3960 ,657.1130 ,303.7040 ,174.3390 ,17.7690 ,3.0590 
2325,Medium variant,Cambodia,,116,Country/Area,920,2080,1240.7370 ,1293.4900 ,1346.2380 ,1376.7390 ,1383.9390 ,1398.0800 ,1436.8430 ,1469.3770 ,1476.6080 ,1446.8690 ,1423.5620 ,1433.2150 ,1424.9670 ,1317.0950 ,1104.7960 ,822.5400 ,646.6810 ,408.9040 ,142.0720 ,53.2920 ,2.9420 
2326,Medium variant,Cambodia,,116,Country/Area,920,2085,1188.3030 ,1236.0440 ,1288.7190 ,1327.3840 ,1343.7010 ,1351.0760 ,1370.6990 ,1413.8610 ,1448.2200 ,1455.2480 ,1423.3290 ,1393.2940 ,1385.1180 ,1347.0240 ,1201.2720 ,944.4460 ,629.9500 ,412.0460 ,196.4470 ,45.0720 ,8.2200 
2327,Medium variant,Cambodia,,116,Country/Area,920,2090,1142.6780 ,1183.8230 ,1231.5470 ,1270.1270 ,1294.6590 ,1311.2500 ,1324.3060 ,1348.6530 ,1393.8890 ,1428.1250 ,1432.8270 ,1394.8420 ,1349.5630 ,1314.3250 ,1236.1920 ,1037.3810 ,734.2160 ,410.9010 ,204.2230 ,64.3990 ,8.0860 
2328,Medium variant,Cambodia,,116,Country/Area,920,2095,1099.4450 ,1138.3730 ,1179.5560 ,1213.2000 ,1237.7060 ,1262.6130 ,1285.0070 ,1303.0170 ,1329.8220 ,1375.1960 ,1407.2020 ,1405.8540 ,1353.9390 ,1285.2230 ,1213.1580 ,1077.7200 ,818.6010 ,489.0080 ,209.9430 ,69.5230 ,11.3980 
2329,Medium variant,Cambodia,,116,Country/Area,920,2100,1055.7380 ,1095.2870 ,1134.3090 ,1161.4100 ,1181.0400 ,1206.0560 ,1236.8900 ,1264.3740 ,1285.1120 ,1312.4770 ,1355.9430 ,1382.2180 ,1367.3510 ,1293.7510 ,1192.7940 ,1067.0460 ,862.4240 ,556.7310 ,256.6920 ,74.1620 ,13.2060 
2330,Medium variant,Indonesia,,360,Country/Area,920,2020,23658.2960 ,24298.1500 ,22984.6590 ,23318.3460 ,22653.2700 ,20918.1560 ,19973.2480 ,21193.3740 ,19680.7400 ,18165.9850 ,15954.9820 ,13200.1170 ,10394.8460 ,7136.3650 ,4617.5430 ,2956.9320 ,1631.6770 ,593.1340 ,168.9930 ,23.2450 ,1.5630 
2331,Medium variant,Indonesia,,360,Country/Area,920,2025,23109.6410 ,23548.2440 ,24236.1550 ,22858.2640 ,23096.8890 ,22423.5080 ,20709.8990 ,19758.5830 ,20914.5330 ,19316.4450 ,17660.3060 ,15273.4290 ,12334.3790 ,9353.3650 ,6035.4160 ,3524.8140 ,1899.0270 ,802.4960 ,197.9720 ,33.7360 ,2.5400 
2332,Medium variant,Indonesia,,360,Country/Area,920,2030,22723.0770 ,23014.4310 ,23493.2080 ,24115.4330 ,22653.0200 ,22877.8770 ,22217.5400 ,20501.6140 ,19512.2080 ,20552.7740 ,18813.1680 ,16953.2740 ,14333.2430 ,11174.9800 ,7997.3000 ,4663.7820 ,2315.3080 ,961.7070 ,279.0630 ,41.5750 ,3.8480 
2333,Medium variant,Indonesia,,360,Country/Area,920,2035,22377.2590 ,22639.3050 ,22964.7900 ,23382.5160 ,23917.3950 ,22448.5380 ,22679.9960 ,22009.1960 ,20261.0900 ,19194.0090 ,20051.9010 ,18109.4670 ,15977.2950 ,13068.2950 ,9653.3460 ,6282.9940 ,3122.5960 ,1210.6220 ,347.7760 ,61.5400 ,5.0190 
2334,Medium variant,Indonesia,,360,Country/Area,920,2040,22005.6510 ,22302.0830 ,22593.4840 ,22859.3050 ,23193.5080 ,23712.4580 ,22259.1570 ,22476.2720 ,21764.8900 ,19948.5380 ,18753.7000 ,19351.3000 ,17137.3410 ,14656.6180 ,11393.4030 ,7700.4610 ,4308.2050 ,1677.3270 ,456.1990 ,80.3050 ,7.6550 
2335,Medium variant,Indonesia,,360,Country/Area,920,2045,21521.3890 ,21937.7280 ,22259.4960 ,22492.5970 ,22678.1650 ,22998.2540 ,23522.8840 ,22066.5710 ,22239.7040 ,21449.3910 ,19518.0570 ,18141.8700 ,18385.6980 ,15816.4150 ,12894.0980 ,9215.9220 ,5399.0670 ,2391.7370 ,655.1000 ,110.6680 ,10.5340 
2336,Medium variant,Indonesia,,360,Country/Area,920,2050,20916.5320 ,21459.4820 ,21897.9050 ,22162.6140 ,22318.3710 ,22490.9480 ,22818.7600 ,23330.7370 ,21845.5520 ,21936.2080 ,21015.2180 ,18920.2610 ,17298.0390 ,17063.2300 ,14033.1510 ,10565.6730 ,6589.5720 ,3087.9200 ,973.6160 ,165.7380 ,15.1450 
2337,Medium variant,Indonesia,,360,Country/Area,920,2055,20295.4150 ,20860.1200 ,21422.3550 ,21804.7100 ,21994.7100 ,22138.5820 ,22320.3210 ,22639.4040 ,23111.4000 ,21565.2880 ,21520.7400 ,20414.4490 ,18097.5180 ,16138.0970 ,15264.0170 ,11647.0820 ,7700.7390 ,3874.5820 ,1307.2910 ,258.9440 ,23.5080 
2338,Medium variant,Indonesia,,360,Country/Area,920,2060,19707.5240 ,20243.5720 ,20825.6340 ,21332.8290 ,21642.7340 ,21821.6890 ,21975.7370 ,22152.0020 ,22437.5220 ,22834.9360 ,21183.8770 ,20948.3450 ,19589.1950 ,16962.5420 ,14548.6040 ,12826.3550 ,8651.8680 ,4653.3900 ,1702.3130 ,364.9170 ,38.4520 
2339,Medium variant,Indonesia,,360,Country/Area,920,2065,19170.8280 ,19659.4980 ,20211.2320 ,20739.5390 ,21176.8540 ,21476.4220 ,21666.1750 ,21817.3990 ,21965.3120 ,22186.0190 ,22460.1530 ,20661.0980 ,20163.8210 ,18446.1400 ,15396.8500 ,12368.3510 ,9703.4420 ,5370.4040 ,2120.0050 ,497.3300 ,57.4890 
2340,Medium variant,Indonesia,,360,Country/Area,920,2070,18643.9370 ,19126.0860 ,19629.1860 ,20128.3560 ,20589.5980 ,21017.3670 ,21328.2880 ,21517.2840 ,21644.0520 ,21735.2640 ,21847.2530 ,21948.1330 ,19946.4840 ,19072.3780 ,16857.5890 ,13226.1090 ,9519.6840 ,6181.3100 ,2535.9770 ,647.7960 ,82.6640 
2341,Medium variant,Indonesia,,360,Country/Area,920,2075,18134.8280 ,18601.4850 ,19097.3810 ,19549.1460 ,19983.8430 ,20436.6830 ,20876.4160 ,21188.1130 ,21356.0900 ,21432.4310 ,21426.7180 ,21386.3080 ,21249.4310 ,18948.4950 ,17544.7090 ,14630.6150 ,10340.8480 ,6217.2500 ,3023.7840 ,811.0150 ,113.9000 
2342,Medium variant,Indonesia,,360,Country/Area,920,2080,17605.1050 ,18094.4650 ,18574.3190 ,19019.8050 ,19409.5670 ,19837.0930 ,20302.7860 ,20744.9000 ,21038.3160 ,21161.2030 ,21150.0930 ,21009.2390 ,20759.5190 ,20270.2100 ,17541.4220 ,15379.5660 ,11619.0360 ,6911.9580 ,3148.1790 ,1012.1300 ,151.1490 
2343,Medium variant,Indonesia,,360,Country/Area,920,2085,17060.4050 ,17566.6140 ,18068.6710 ,18499.0070 ,18884.6540 ,19268.4470 ,19709.7330 ,20179.7110 ,20606.3940 ,20859.1580 ,20902.8080 ,20769.8700 ,20443.2780 ,19877.4110 ,18877.5780 ,15522.8510 ,12397.5460 ,7945.0950 ,3613.7440 ,1101.4260 ,199.2160 
2344,Medium variant,Indonesia,,360,Country/Area,920,2090,16516.9920 ,17023.9120 ,17542.1650 ,17995.4280 ,18367.8140 ,18748.6190 ,19147.1640 ,19594.5360 ,20052.1160 ,20442.6550 ,20623.1490 ,20556.5370 ,20256.0810 ,19643.2450 ,18612.3990 ,16854.3580 ,12691.0920 ,8664.2710 ,4287.2010 ,1318.1670 ,233.4260 
2345,Medium variant,Indonesia,,360,Country/Area,920,2095,16026.3130 ,16482.0920 ,17000.5950 ,17470.7510 ,17867.7270 ,18236.2700 ,18632.5610 ,19038.9280 ,19476.8060 ,19902.9660 ,20227.9640 ,20307.8090 ,20089.1600 ,19525.0910 ,18483.7800 ,16749.8320 ,13960.9530 ,9053.1230 ,4818.8780 ,1629.6550 ,291.2160 
2346,Medium variant,Indonesia,,360,Country/Area,920,2100,15572.5220 ,15992.9590 ,16459.8550 ,16930.8600 ,17346.2650 ,17740.1000 ,18125.0250 ,18530.4670 ,18929.9510 ,19340.8010 ,19708.4230 ,19941.9770 ,19882.5530 ,19419.3240 ,18453.8400 ,16753.6360 ,14038.0640 ,10150.6150 ,5181.8210 ,1906.3900 ,376.9780 
2347,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2020,796.8870 ,769.8550 ,757.5990 ,708.6520 ,691.9990 ,670.6260 ,590.9260 ,495.6030 ,416.5570 ,356.1270 ,288.9320 ,237.6450 ,184.2700 ,133.7010 ,84.6370 ,51.5270 ,27.3280 ,10.0370 ,2.3400 ,0.2880 ,0.0200 
2348,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2025,775.3890 ,787.0640 ,764.1450 ,745.6580 ,686.4660 ,668.3130 ,652.9950 ,580.0290 ,487.8810 ,408.0060 ,344.9580 ,275.0330 ,219.9550 ,162.9240 ,109.5400 ,61.2350 ,30.2630 ,11.5840 ,2.7070 ,0.3570 ,0.0250 
2349,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2030,746.9610 ,766.7920 ,781.7030 ,752.6350 ,723.9230 ,663.5920 ,651.5260 ,642.4030 ,572.1470 ,478.9190 ,396.3280 ,329.5470 ,255.8770 ,195.8490 ,134.6610 ,80.0670 ,36.6010 ,13.1010 ,3.1930 ,0.4210 ,0.0310 
2350,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2035,718.8590 ,739.2190 ,761.7670 ,770.4790 ,731.3700 ,701.4070 ,647.4450 ,641.6710 ,634.6700 ,562.6660 ,466.3650 ,379.9020 ,307.9970 ,229.4270 ,163.4800 ,99.7490 ,48.6550 ,16.2950 ,3.7370 ,0.5160 ,0.0370 
2351,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2040,695.3610 ,711.7440 ,734.4690 ,750.8620 ,749.5370 ,709.2800 ,685.5360 ,638.1900 ,634.6730 ,625.1210 ,549.0500 ,448.3440 ,356.5640 ,277.7900 ,193.2880 ,122.7510 ,61.7380 ,22.1420 ,4.8210 ,0.6320 ,0.0480 
2352,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2045,670.0100 ,688.6920 ,707.2060 ,723.8280 ,730.3160 ,727.7430 ,693.7740 ,676.5050 ,631.8260 ,625.9410 ,611.1450 ,529.1660 ,422.4130 ,323.4610 ,235.9680 ,147.1150 ,77.5110 ,28.8570 ,6.7600 ,0.8600 ,0.0620 
2353,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2050,639.9040 ,663.7010 ,684.3170 ,696.7880 ,703.6350 ,708.9190 ,712.5020 ,685.1140 ,670.3580 ,623.8580 ,612.9820 ,590.4840 ,500.2790 ,385.2830 ,277.0820 ,181.8590 ,94.8270 ,37.3410 ,9.1720 ,1.2590 ,0.0890 
2354,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2055,607.6890 ,633.9080 ,659.4710 ,674.0870 ,676.9050 ,682.6200 ,694.0750 ,704.1210 ,679.4030 ,662.6050 ,611.8820 ,593.5790 ,560.1480 ,458.4620 ,332.5490 ,216.1300 ,119.3270 ,47.0150 ,12.3620 ,1.7960 ,0.1360 
2355,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2060,578.0610 ,601.9070 ,629.8010 ,649.3910 ,654.4490 ,656.1980 ,668.1160 ,686.0910 ,698.7000 ,672.1660 ,650.8010 ,593.7700 ,564.9220 ,516.0140 ,398.6850 ,262.6270 ,144.6310 ,60.8890 ,16.2710 ,2.5740 ,0.2070 
2356,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2065,550.7430 ,572.4450 ,597.9030 ,619.8570 ,629.9670 ,633.9900 ,641.9840 ,660.4990 ,681.1530 ,691.8340 ,661.0530 ,632.7980 ,566.8560 ,522.9450 ,452.2670 ,318.5170 ,179.1390 ,76.0380 ,21.9800 ,3.5990 ,0.3180 
2357,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2070,525.4770 ,545.2650 ,568.5280 ,588.0840 ,600.6370 ,609.7390 ,620.0260 ,634.7000 ,656.0420 ,674.9780 ,681.2280 ,643.9940 ,605.8940 ,527.1280 ,461.6010 ,365.5320 ,220.9910 ,96.7790 ,28.5800 ,5.1320 ,0.4770 
2358,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2075,500.6740 ,520.1240 ,541.4280 ,558.8150 ,569.0480 ,580.6230 ,596.0040 ,613.0230 ,630.6720 ,650.5660 ,665.4100 ,664.8740 ,618.4130 ,565.9710 ,468.5630 ,377.2340 ,258.2030 ,122.5100 ,37.8150 ,7.0340 ,0.7230 
2359,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2080,476.1030 ,495.4240 ,516.3460 ,531.8040 ,539.9370 ,549.2260 ,567.0950 ,589.2500 ,609.3490 ,625.8200 ,642.0500 ,650.6060 ,640.3120 ,580.3190 ,506.7070 ,387.2500 ,271.2300 ,147.1490 ,49.6820 ,9.7990 ,1.0580 
2360,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2085,453.0830 ,470.9470 ,491.7060 ,506.8000 ,513.0600 ,520.2830 ,535.8870 ,560.5820 ,585.9060 ,605.0320 ,618.2620 ,628.8260 ,628.2890 ,603.4860 ,523.1230 ,423.2760 ,283.1000 ,158.5220 ,61.8990 ,13.4740 ,1.5600 
2361,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2090,431.0950 ,448.0150 ,467.2760 ,482.2320 ,488.1730 ,493.5520 ,507.1010 ,529.5620 ,557.5370 ,582.0870 ,598.2950 ,606.4880 ,608.8350 ,594.6180 ,547.6030 ,441.5530 ,314.4730 ,169.5170 ,68.9900 ,17.5700 ,2.2640 
2362,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2095,410.0290 ,426.0960 ,444.3830 ,457.8640 ,463.7030 ,468.7830 ,480.5040 ,500.9450 ,526.7820 ,554.1750 ,576.0920 ,587.7580 ,588.6470 ,578.5090 ,543.0460 ,466.9810 ,333.4010 ,192.9690 ,76.3480 ,20.4660 ,3.1330 
2363,Medium variant,Lao People's Democratic Republic,,418,Country/Area,920,2100,390.3360 ,405.0910 ,422.5010 ,435.0200 ,439.4260 ,444.4190 ,455.8420 ,474.4920 ,498.3990 ,523.8540 ,548.9180 ,566.7520 ,571.8510 ,561.5660 ,531.7840 ,467.9330 ,358.4530 ,209.7820 ,89.9900 ,23.6670 ,3.9020 
2364,Medium variant,Malaysia,12,458,Country/Area,920,2020,2635.1110 ,2508.0780 ,2446.0260 ,2669.7430 ,2863.0570 ,2907.3110 ,2929.6460 ,2721.5720 ,2095.6980 ,1894.8350 ,1674.4750 ,1471.5620 ,1223.8170 ,927.5480 ,657.8800 ,367.3010 ,229.5600 ,103.3500 ,31.4420 ,6.8910 ,1.0950 
2365,Medium variant,Malaysia,12,458,Country/Area,920,2025,2648.1110 ,2639.3070 ,2510.9720 ,2469.0030 ,2710.7000 ,2900.8760 ,2930.2370 ,2934.6700 ,2711.8450 ,2073.8360 ,1854.8670 ,1618.6230 ,1400.9200 ,1136.0190 ,814.8510 ,534.4710 ,266.9410 ,136.8420 ,45.7110 ,9.4870 ,1.6440 
2366,Medium variant,Malaysia,12,458,Country/Area,920,2030,2558.1460 ,2652.0160 ,2641.9100 ,2532.2960 ,2507.6740 ,2746.2000 ,2922.0480 ,2934.7130 ,2923.6640 ,2682.3920 ,2031.7860 ,1796.0920 ,1546.3560 ,1305.8680 ,1005.8040 ,669.9390 ,395.3600 ,163.4970 ,62.6680 ,14.3380 ,2.2850 
2367,Medium variant,Malaysia,12,458,Country/Area,920,2035,2421.1350 ,2562.5210 ,2654.9750 ,2664.4040 ,2573.1220 ,2545.8740 ,2769.8110 ,2928.4310 ,2925.8320 ,2894.4090 ,2630.3810 ,1971.0630 ,1720.6030 ,1449.0510 ,1164.7990 ,836.8010 ,503.7290 ,247.9360 ,77.3950 ,20.4220 ,3.4570 
2368,Medium variant,Malaysia,12,458,Country/Area,920,2040,2292.4410 ,2425.7330 ,2565.6940 ,2677.7380 ,2705.2960 ,2611.4760 ,2570.6660 ,2777.9460 ,2920.9840 ,2899.0080 ,2842.1740 ,2555.9720 ,1892.9020 ,1618.5920 ,1303.3450 ,979.8150 ,639.1270 ,323.3300 ,121.0880 ,26.1800 ,5.0690 
2369,Medium variant,Malaysia,12,458,Country/Area,920,2045,2231.2870 ,2297.2430 ,2429.1400 ,2588.9010 ,2719.0810 ,2743.7750 ,2636.6210 ,2580.7420 ,2773.0010 ,2896.5640 ,2850.6060 ,2767.6370 ,2460.9380 ,1787.3750 ,1465.6910 ,1109.4970 ,760.0080 ,419.5390 ,162.8280 ,42.4300 ,6.7900 
2370,Medium variant,Malaysia,12,458,Country/Area,920,2050,2226.0400 ,2236.2420 ,2300.8700 ,2452.8210 ,2630.9130 ,2757.9890 ,2769.1000 ,2647.2470 ,2578.4500 ,2752.4050 ,2851.7560 ,2781.1770 ,2672.2880 ,2332.6570 ,1628.7120 ,1260.4320 ,873.5850 ,509.9840 ,217.6610 ,59.1500 ,10.8920 
2371,Medium variant,Malaysia,12,458,Country/Area,920,2055,2233.9670 ,2231.0540 ,2239.9970 ,2324.9140 ,2495.4570 ,2670.3290 ,2783.7490 ,2779.9330 ,2645.6290 ,2561.8510 ,2713.3010 ,2787.1440 ,2692.1930 ,2543.2400 ,2139.2930 ,1414.0940 ,1006.6280 ,598.0040 ,272.2820 ,81.8200 ,15.8800 
2372,Medium variant,Malaysia,12,458,Country/Area,920,2060,2199.1150 ,2239.0440 ,2234.9060 ,2264.3030 ,2368.0860 ,2535.4480 ,2696.7900 ,2795.3230 ,2778.6490 ,2630.1480 ,2528.7760 ,2656.4980 ,2704.3770 ,2571.6630 ,2347.9630 ,1875.5280 ,1145.1820 ,703.4980 ,327.8550 ,106.0200 ,22.7040 
2373,Medium variant,Malaysia,12,458,Country/Area,920,2065,2123.0720 ,2204.2690 ,2242.9810 ,2259.3850 ,2307.8580 ,2408.5950 ,2562.6670 ,2709.4390 ,2795.0550 ,2763.6980 ,2598.8190 ,2480.1330 ,2583.5710 ,2592.1210 ,2388.5040 ,2078.2930 ,1539.2920 ,816.5070 ,396.5410 ,131.7920 ,30.7690 
2374,Medium variant,Malaysia,12,458,Country/Area,920,2070,2039.7200 ,2128.3300 ,2208.2920 ,2267.6020 ,2303.2000 ,2348.7170 ,2436.4730 ,2576.4430 ,2710.6170 ,2781.6100 ,2733.1150 ,2552.4320 ,2417.2670 ,2484.1180 ,2420.3770 ,2132.2010 ,1726.9130 ,1117.6140 ,472.4940 ,164.8090 ,39.6020 
